Date,Bitcoin,Gold,NASDAQ,Treasury Yield 10Years,Silver,Crude Oil,BNP500
8/18/2017,0.061577066,0.23,0.294224988,0.453815261,0.142236699,0.533936652,0.37
8/19/2017,0.062066657,0.23,0.294224988,0.453815261,0.142236699,0.533936652,0.37
8/20/2017,0.060497243,0.23,0.294224988,0.453815261,0.142236699,0.533936652,0.37
8/21/2017,0.059225613,0.24,0.293981152,0.450066934,0.142779587,0.52687039,0.37
8/22/2017,0.060687575,0.23,0.300030612,0.459437751,0.141693811,0.528543978,0.37
8/23/2017,0.061442383,0.24,0.298662953,0.447657296,0.14359392,0.533316804,0.37
8/24/2017,0.064153186,0.24,0.298155181,0.453815261,0.141422367,0.527242298,0.37
8/25/2017,0.064699607,0.24,0.297747107,0.447121821,0.143865364,0.529969627,0.37
8/26/2017,0.064415441,0.24,0.297747107,0.447121821,0.143865364,0.529969627,0.37
8/27/2017,0.06486655,0.24,0.297747107,0.447121821,0.143865364,0.529969627,0.37
8/28/2017,0.064863298,0.26,0.298993565,0.444444444,0.154451683,0.52191161,0.37
8/29/2017,0.067769458,0.26,0.300346901,0.438286479,0.154180239,0.521105808,0.37
8/30/2017,0.067566396,0.26,0.305110436,0.440160643,0.153637351,0.51813054,0.38
8/31/2017,0.069610157,0.27,0.309438653,0.434270415,0.155808903,0.526002603,0.38
9/1/2017,0.07240176,0.27,0.309917009,0.443908969,0.162323561,0.526374512,0.38
9/2/2017,0.067765758,0.27,0.309917009,0.443908969,0.162323561,0.526374512,0.38
9/3/2017,0.06782777,0.27,0.309917009,0.443908969,0.162323561,0.526374512,0.38
9/4/2017,0.062697291,0.27,0.309917009,0.443908969,0.162323561,0.526374512,0.38
9/5/2017,0.064772567,0.29,0.305631095,0.420615797,0.165852334,0.534866423,0.38
9/6/2017,0.068037342,0.28,0.306903398,0.430789826,0.165038002,0.53796566,0.38
9/7/2017,0.068078187,0.29,0.307230438,0.418206158,0.170466884,0.537531767,0.38
9/8/2017,0.062585401,0.29,0.304528074,0.418206158,0.170738328,0.527552222,0.38
9/9/2017,0.062545589,0.29,0.304528074,0.418206158,0.170738328,0.527552222,0.38
9/10/2017,0.061019393,0.29,0.304528074,0.418206158,0.170738328,0.527552222,0.38
9/11/2017,0.061586685,0.28,0.309696811,0.435341365,0.164766558,0.531209323,0.38
9/12/2017,0.061135872,0.28,0.311276053,0.447657296,0.164495114,0.532201079,0.39
9/13/2017,0.057462174,0.27,0.31169992,0.454082999,0.163680782,0.538833447,0.39
9/14/2017,0.046692973,0.27,0.309468769,0.454618474,0.161780673,0.542490547,0.39
9/15/2017,0.053835094,0.27,0.3108594,0.455957162,0.159337676,0.542490547,0.39
9/16/2017,0.053650388,0.27,0.3108594,0.455957162,0.159337676,0.542490547,0.39
9/17/2017,0.053026411,0.27,0.3108594,0.455957162,0.159337676,0.542490547,0.39
9/18/2017,0.060164831,0.26,0.311301897,0.463186078,0.144679696,0.542614517,0.39
9/19/2017,0.058089403,0.26,0.311780954,0.466934404,0.148208469,0.539949173,0.39
9/20/2017,0.057807904,0.26,0.311402296,0.476037483,0.149565689,0.545713754,0.39
9/21/2017,0.053739189,0.24,0.309010478,0.476305221,0.141150923,0.546581541,0.39
9/22/2017,0.053734156,0.24,0.309313846,0.472021419,0.140065147,0.547263373,0.39
9/23/2017,0.056127343,0.24,0.309313846,0.472021419,0.140065147,0.547263373,0.39
9/24/2017,0.054505839,0.24,0.309313846,0.472021419,0.140065147,0.547263373,0.39
9/25/2017,0.058105685,0.26,0.305273939,0.460776439,0.144408252,0.556932994,0.39
9/26/2017,0.057606624,0.25,0.305960307,0.463186078,0.137350706,0.554825513,0.39
9/27/2017,0.062169811,0.23,0.311202899,0.484605087,0.135993485,0.556437116,0.39
9/28/2017,0.061785895,0.23,0.311216556,0.484605087,0.136536374,0.552842001,0.39
9/29/2017,0.061613323,0.23,0.314265291,0.489156627,0.132193268,0.553523833,0.39
9/30/2017,0.064212827,0.23,0.314265291,0.489156627,0.132193268,0.553523833,0.39
10/1/2017,0.065175286,0.23,0.314265291,0.489156627,0.132193268,0.553523833,0.39
10/2/2017,0.065257865,0.22,0.315754185,0.49210174,0.13165038,0.546767495,0.40
10/3/2017,0.06389862,0.22,0.316829226,0.491298527,0.131378936,0.545775739,0.40
10/4/2017,0.062594427,0.22,0.317038639,0.490227577,0.130836048,0.54304841,0.40
10/5/2017,0.064060388,0.22,0.320676915,0.495582329,0.131378936,0.548069175,0.40
10/6/2017,0.064687914,0.22,0.321022621,0.500937082,0.135450597,0.538771462,0.40
10/7/2017,0.065517909,0.22,0.321022621,0.500937082,0.135450597,0.538771462,0.40
10/8/2017,0.068235071,0.22,0.321022621,0.500937082,0.135450597,0.538771462,0.40
10/9/2017,0.070625891,0.23,0.320273149,0.498527443,0.140608035,0.54056902,0.40
10/10/2017,0.070773452,0.24,0.320812473,0.494243641,0.147122693,0.548874977,0.40
10/11/2017,0.071431908,0.23,0.32198147,0.494243641,0.14495114,0.551230397,0.40
10/12/2017,0.080614383,0.24,0.321117977,0.488353414,0.148479913,0.546891465,0.40
10/13/2017,0.083578855,0.25,0.322142836,0.476840696,0.152551574,0.552160169,0.40
10/14/2017,0.086310672,0.25,0.322142836,0.476840696,0.152551574,0.552160169,0.40
10/15/2017,0.084037364,0.25,0.322142836,0.476840696,0.152551574,0.552160169,0.40
10/16/2017,0.084738891,0.25,0.323448126,0.484069612,0.151465798,0.554763528,0.40
10/17/2017,0.082961685,0.23,0.323423753,0.481659973,0.142508143,0.554825513,0.40
10/18/2017,0.082742349,0.23,0.32346392,0.492637216,0.141150923,0.555817269,0.40
10/19/2017,0.084486254,0.24,0.322090483,0.487817938,0.148208469,0.551168413,0.40
10/20/2017,0.088969673,0.23,0.323810291,0.503882195,0.143322476,0.552284138,0.41
10/21/2017,0.089267896,0.23,0.323810291,0.503882195,0.143322476,0.552284138,0.41
10/22/2017,0.088924825,0.23,0.323810291,0.503882195,0.143322476,0.552284138,0.41
10/23/2017,0.08776893,0.23,0.320782357,0.502543507,0.143322476,0.554949482,0.40
10/24/2017,0.0817944,0.22,0.321614298,0.510575636,0.140336591,0.558482613,0.41
10/25/2017,0.085112002,0.22,0.319137139,0.520749665,0.139250814,0.556685055,0.40
10/26/2017,0.087391677,0.22,0.318626495,0.522891566,0.136264929,0.559536354,0.40
10/27/2017,0.085557489,0.22,0.328989078,0.516465863,0.134636265,0.567346433,0.41
10/28/2017,0.085145895,0.22,0.328989078,0.516465863,0.134636265,0.567346433,0.41
10/29/2017,0.091077217,0.22,0.328989078,0.516465863,0.134636265,0.567346433,0.41
10/30/2017,0.090732072,0.22,0.32882414,0.500937082,0.137350706,0.568896052,0.41
10/31/2017,0.095732609,0.22,0.330883174,0.502543507,0.133279045,0.570321701,0.41
11/1/2017,0.100156531,0.22,0.330084221,0.502543507,0.14630836,0.569825823,0.41
11/2/2017,0.104762196,0.22,0.3299702,0.494779116,0.145222584,0.571313457,0.41
11/3/2017,0.106675263,0.22,0.333520264,0.493708166,0.137079262,0.57813178,0.41
11/4/2017,0.109223711,0.22,0.333520264,0.493708166,0.137079262,0.57813178,0.41
11/5/2017,0.109630124,0.22,0.333520264,0.493708166,0.137079262,0.57813178,0.41
11/6/2017,0.103937231,0.23,0.33509807,0.487550201,0.148208469,0.588731172,0.41
11/7/2017,0.10573723,0.22,0.333759792,0.484069612,0.140336591,0.587801401,0.41
11/8/2017,0.110403874,0.23,0.335290288,0.488888889,0.145765472,0.585383996,0.41
11/9/2017,0.105725393,0.23,0.332488225,0.490495315,0.141150923,0.587615447,0.41
11/10/2017,0.09794879,0.22,0.332552064,0.50896921,0.138436482,0.584950102,0.41
11/11/2017,0.094092752,0.22,0.332552064,0.50896921,0.138436482,0.584950102,0.41
11/12/2017,0.088061233,0.22,0.332552064,0.50896921,0.138436482,0.584950102,0.41
11/13/2017,0.097080761,0.23,0.333029721,0.50896921,0.143322476,0.585074072,0.41
11/14/2017,0.098209419,0.23,0.331614717,0.503882195,0.144136808,0.578503688,0.41
11/15/2017,0.10827043,0.23,0.329344099,0.491566265,0.141422367,0.576210252,0.40
11/16/2017,0.116501545,0.23,0.335589348,0.498527443,0.144408252,0.575032542,0.41
11/17/2017,0.114093561,0.24,0.334836304,0.49665328,0.152551574,0.583772392,0.41
11/18/2017,0.115294738,0.24,0.334836304,0.49665328,0.152551574,0.583772392,0.41
11/19/2017,0.118940618,0.24,0.334836304,0.49665328,0.152551574,0.583772392,0.41
11/20/2017,0.121370058,0.22,0.335404309,0.501472557,0.138165038,0.580921093,0.41
11/21/2017,0.119455213,0.23,0.340551545,0.499062918,0.141422367,0.585507965,0.41
11/22/2017,0.122153138,0.24,0.340901522,0.488085676,0.145494028,0.59288415,0.41
11/23/2017,0.118974359,0.24,0.340901522,0.488085676,0.145494028,0.59288415,0.41
11/24/2017,0.122155219,0.24,0.342465006,0.492904953,0.142236699,0.598648732,0.41
11/25/2017,0.130106309,0.24,0.342465006,0.492904953,0.142236699,0.598648732,0.41
11/26/2017,0.138092925,0.24,0.342465006,0.492904953,0.142236699,0.598648732,0.41
11/27/2017,0.145312447,0.24,0.341701912,0.489692102,0.143051031,0.593442013,0.41
11/28/2017,0.148871151,0.24,0.344128853,0.492369478,0.13762215,0.592698196,0.42
11/29/2017,0.146352318,0.23,0.3378198,0.502543507,0.128121607,0.588421248,0.42
11/30/2017,0.151458219,0.22,0.341375607,0.51352075,0.125950054,0.589041096,0.43
12/1/2017,0.162439948,0.23,0.339483647,0.498795181,0.123778502,0.594991632,0.43
12/2/2017,0.163905165,0.23,0.339483647,0.498795181,0.123778502,0.594991632,0.43
12/3/2017,0.167584497,0.23,0.339483647,0.498795181,0.123778502,0.594991632,0.43
12/4/2017,0.172527755,0.22,0.334304159,0.50334672,0.123235613,0.589474989,0.42
12/5/2017,0.1763684,0.21,0.333360333,0.497188755,0.114820847,0.59040476,0.42
12/6/2017,0.21151585,0.21,0.334376578,0.490227577,0.112106406,0.580115292,0.42
12/7/2017,0.264917826,0.20,0.33699143,0.502543507,0.108034745,0.584640179,0.42
12/8/2017,0.245229172,0.19,0.338945058,0.504417671,0.108577633,0.588793157,0.43
12/9/2017,0.224639168,0.19,0.338945058,0.504417671,0.108577633,0.588793157,0.43
12/10/2017,0.228741779,0.19,0.338945058,0.504417671,0.108577633,0.588793157,0.43
12/11/2017,0.250666762,0.19,0.341455204,0.504953146,0.107491857,0.592698196,0.43
12/12/2017,0.257750119,0.19,0.340540059,0.509772423,0.104234528,0.587429492,0.43
12/13/2017,0.242843367,0.19,0.341506822,0.495314592,0.109663409,0.584082316,0.43
12/14/2017,0.245149246,0.20,0.340124806,0.494511379,0.111563518,0.586809645,0.43
12/15/2017,0.26206437,0.20,0.34586589,0.496921017,0.115092291,0.588421248,0.43
12/16/2017,0.288564081,0.20,0.34586589,0.496921017,0.115092291,0.588421248,0.43
12/17/2017,0.283286345,0.20,0.34586589,0.496921017,0.115092291,0.588421248,0.43
12/18/2017,0.282892638,0.21,0.350038448,0.506827309,0.118892508,0.587553462,0.44
12/19/2017,0.263097405,0.21,0.347821654,0.52583668,0.117535288,0.589413004,0.44
12/20/2017,0.24604613,0.22,0.347614378,0.534939759,0.120792617,0.593318044,0.44
12/21/2017,0.233884839,0.22,0.347929932,0.530655957,0.11970684,0.594991632,0.44
12/22/2017,0.204712208,0.22,0.347542659,0.531726908,0.125407166,0.595673464,0.44
12/23/2017,0.217549884,0.22,0.347542659,0.531726908,0.125407166,0.595673464,0.44
12/24/2017,0.206103424,0.22,0.347542659,0.531726908,0.125407166,0.595673464,0.44
12/25/2017,0.207595279,0.22,0.347542659,0.531726908,0.125407166,0.595673464,0.44
12/26/2017,0.238279002,0.23,0.345842217,0.526907631,0.129750271,0.604971177,0.44
12/27/2017,0.234411719,0.24,0.346063816,0.512717537,0.132464712,0.60292568,0.44
12/28/2017,0.216177905,0.24,0.346839832,0.517536814,0.138165038,0.604165375,0.44
12/29/2017,0.216913477,0.26,0.343485558,0.510307898,0.144408252,0.607760491,0.43
12/30/2017,0.191693981,0.26,0.343485558,0.510307898,0.144408252,0.607760491,0.43
12/31/2017,0.209516353,0.26,0.343485558,0.510307898,0.144408252,0.607760491,0.43
1/1/2018,0.202128103,0.26,0.343485558,0.510307898,0.144408252,0.607760491,0.43
1/2/2018,0.221736845,0.26,0.35090912,0.526372155,0.146036916,0.607450567,0.44
1/3/2018,0.224976609,0.27,0.355113965,0.521552878,0.147937025,0.615260646,0.44
1/4/2018,0.230870041,0.27,0.356001866,0.523159304,0.147937025,0.617616066,0.45
1/5/2018,0.257958796,0.27,0.360208147,0.529317269,0.148479913,0.614082936,0.45
1/6/2018,0.259401813,0.27,0.360208147,0.529317269,0.148479913,0.614082936,0.45
1/7/2018,0.243870505,0.27,0.360208147,0.529317269,0.148479913,0.614082936,0.45
1/8/2018,0.224519277,0.27,0.361702049,0.53038822,0.144408252,0.615880493,0.45
1/9/2018,0.216013629,0.26,0.362145982,0.548058902,0.141150923,0.623504618,0.45
1/10/2018,0.221606606,0.27,0.361428062,0.549129853,0.141693811,0.627285688,0.45
1/11/2018,0.198407333,0.27,0.365602791,0.544042838,0.139793702,0.628711337,0.46
1/12/2018,0.206914471,0.28,0.369137096,0.549665328,0.144679696,0.631810575,0.46
1/13/2018,0.212532625,0.28,0.369137096,0.549665328,0.144679696,0.631810575,0.46
1/14/2018,0.20382716,0.28,0.369137096,0.549665328,0.144679696,0.631810575,0.46
1/15/2018,0.204534605,0.28,0.369137096,0.549665328,0.144679696,0.631810575,0.46
1/16/2018,0.170060563,0.28,0.366456969,0.547523427,0.146036916,0.628277444,0.46
1/17/2018,0.165592385,0.29,0.371806438,0.556626506,0.145765472,0.629765078,0.47
1/18/2018,0.169829686,0.28,0.371646507,0.565461847,0.139793702,0.629641108,0.47
1/19/2018,0.171790709,0.28,0.374538919,0.572423025,0.142236699,0.626045993,0.47
1/20/2018,0.190909571,0.28,0.374538919,0.572423025,0.142236699,0.626045993,0.47
1/21/2018,0.171682657,0.28,0.374538919,0.572423025,0.142236699,0.626045993,0.47
1/22/2018,0.161785792,0.28,0.37967754,0.579919679,0.140879479,0.62678981,0.48
1/23/2018,0.160853381,0.28,0.383425565,0.568942436,0.13897937,0.632864315,0.48
1/24/2018,0.168120266,0.30,0.38018174,0.576974565,0.154451683,0.639930577,0.48
1/25/2018,0.166640249,0.31,0.379902045,0.568139224,0.157709012,0.63931073,0.48
1/26/2018,0.165337834,0.30,0.386687319,0.579116466,0.153094463,0.643215769,0.49
1/27/2018,0.169323518,0.30,0.386687319,0.579116466,0.153094463,0.643215769,0.49
1/28/2018,0.174438452,0.30,0.386687319,0.579116466,0.153094463,0.643215769,0.49
1/29/2018,0.167187855,0.30,0.383871634,0.589022758,0.153094463,0.639620653,0.48
1/30/2018,0.14957416,0.28,0.379279516,0.596251673,0.143051031,0.63305027,0.47
1/31/2018,0.151273217,0.29,0.379924982,0.594645248,0.148208469,0.634475919,0.47
2/1/2018,0.135724753,0.29,0.378087547,0.608835341,0.146036916,0.641108287,0.47
2/2/2018,0.130695801,0.28,0.367694848,0.630522088,0.134093377,0.638938821,0.46
2/3/2018,0.135789431,0.28,0.367694848,0.630522088,0.134093377,0.638938821,0.46
2/4/2018,0.122500349,0.28,0.367694848,0.630522088,0.134093377,0.638938821,0.46
2/5/2018,0.102938371,0.28,0.348085556,0.614457831,0.1330076,0.630880803,0.43
2/6/2018,0.114759714,0.28,0.358724997,0.607496653,0.130564604,0.626169962,0.44
2/7/2018,0.112795728,0.26,0.354142194,0.627844712,0.121335505,0.616252402,0.44
2/8/2018,0.122331332,0.27,0.334432538,0.629718876,0.124049946,0.612285378,0.41
2/9/2018,0.129307995,0.26,0.341412902,0.623828648,0.118892508,0.600198351,0.42
2/10/2018,0.12760479,0.26,0.341412902,0.623828648,0.118892508,0.600198351,0.42
2/11/2018,0.120324138,0.26,0.341412902,0.623828648,0.118892508,0.600198351,0.42
2/12/2018,0.132113958,0.27,0.349120466,0.631325301,0.130564604,0.600756214,0.43
2/13/2018,0.127255642,0.28,0.351383169,0.626773762,0.129478827,0.600136366,0.43
2/14/2018,0.140521339,0.30,0.360714484,0.646318608,0.13897937,0.608876216,0.44
2/15/2018,0.150463659,0.30,0.368805048,0.64042838,0.136807818,0.613463088,0.45
2/16/2018,0.151462671,0.30,0.367588706,0.636680054,0.134636265,0.61557057,0.45
2/17/2018,0.164469061,0.30,0.367588706,0.636680054,0.134636265,0.61557057,0.45
2/18/2018,0.156167637,0.30,0.367588706,0.636680054,0.134636265,0.61557057,0.45
2/19/2018,0.166135554,0.30,0.367588706,0.636680054,0.134636265,0.61557057,0.45
2/20/2018,0.168775911,0.28,0.367218627,0.640963855,0.127307275,0.616934234,0.45
2/21/2018,0.15821895,0.28,0.366065389,0.654350736,0.131921824,0.61557057,0.44
2/22/2018,0.148074905,0.28,0.365481591,0.647389558,0.131378936,0.622326908,0.44
2/23/2018,0.152457231,0.28,0.374611373,0.635073628,0.128664495,0.627161718,0.45
2/24/2018,0.145234312,0.28,0.374611373,0.635073628,0.128664495,0.627161718,0.45
2/25/2018,0.143038857,0.28,0.374611373,0.635073628,0.128664495,0.627161718,0.45
2/26/2018,0.153428131,0.28,0.380640731,0.631860776,0.13029316,0.629393169,0.46
2/27/2018,0.158739905,0.26,0.374106472,0.64497992,0.125135722,0.623814542,0.45
2/28/2018,0.153889899,0.26,0.369994111,0.634270415,0.12432139,0.615322631,0.44
3/1/2018,0.16207587,0.25,0.36336376,0.617135207,0.121064061,0.611293622,0.43
3/2/2018,0.164079819,0.27,0.368908319,0.631325301,0.126221498,0.612905225,0.44
3/3/2018,0.170048726,0.27,0.368908319,0.631325301,0.126221498,0.612905225,0.44
3/4/2018,0.170387641,0.27,0.368908319,0.631325301,0.126221498,0.612905225,0.44
3/5/2018,0.171286015,0.27,0.374132281,0.637751004,0.124864278,0.621087213,0.45
3/6/2018,0.159543566,0.28,0.377094239,0.636680054,0.135179153,0.621273167,0.45
3/7/2018,0.147491339,0.28,0.378861392,0.638286479,0.127307275,0.612285378,0.45
3/8/2018,0.139046944,0.27,0.381106201,0.63373494,0.127578719,0.605900948,0.45
3/9/2018,0.138196526,0.27,0.390634707,0.641231593,0.130564604,0.617802021,0.46
3/10/2018,0.131217507,0.27,0.390634707,0.641231593,0.130564604,0.617802021,0.46
3/11/2018,0.141764553,0.27,0.390634707,0.641231593,0.130564604,0.617802021,0.46
3/12/2018,0.136236544,0.27,0.392607665,0.63480589,0.128393051,0.613587058,0.46
3/13/2018,0.136084538,0.27,0.387063106,0.628915663,0.130836048,0.609558049,0.46
3/14/2018,0.122393785,0.27,0.386044725,0.620615797,0.128393051,0.611107668,0.45
3/15/2018,0.122853342,0.27,0.38496394,0.623025435,0.125135722,0.612533317,0.45
3/16/2018,0.123408189,0.26,0.38498187,0.628915663,0.121064061,0.619661563,0.45
3/17/2018,0.117170364,0.26,0.38498187,0.628915663,0.121064061,0.619661563,0.45
3/18/2018,0.121711055,0.26,0.38498187,0.628915663,0.121064061,0.619661563,0.45
3/19/2018,0.127734292,0.27,0.375102651,0.62811245,0.122692725,0.61792599,0.44
3/20/2018,0.131920067,0.26,0.376541293,0.637215529,0.119163952,0.626231947,0.45
3/21/2018,0.132154066,0.27,0.375177941,0.644712182,0.125407166,0.637203248,0.44
3/22/2018,0.129182035,0.28,0.362368316,0.624631861,0.124592834,0.631810575,0.43
3/23/2018,0.131419087,0.30,0.349888568,0.624096386,0.130021716,0.641604165,0.41
3/24/2018,0.12828885,0.30,0.349888568,0.624096386,0.130021716,0.641604165,0.41
3/25/2018,0.125738191,0.30,0.349888568,0.624096386,0.130021716,0.641604165,0.41
3/26/2018,0.121499719,0.30,0.366231063,0.627576975,0.132736156,0.639558669,0.43
3/27/2018,0.11592952,0.29,0.351046113,0.61231593,0.128935939,0.637699126,0.42
3/28/2018,0.117726852,0.27,0.346773122,0.609370817,0.121335505,0.632306453,0.42
3/29/2018,0.106052774,0.27,0.35496482,0.600267738,0.121606949,0.635777599,0.43
3/30/2018,0.10198006,0.27,0.35496482,0.600267738,0.121606949,0.635777599,0.43
3/31/2018,0.103208619,0.27,0.35496482,0.600267738,0.121606949,0.635777599,0.43
4/1/2018,0.101294959,0.27,0.35496482,0.600267738,0.121606949,0.635777599,0.43
4/2/2018,0.104840634,0.29,0.341099484,0.597858099,0.132736156,0.623814542,0.41
4/3/2018,0.110350888,0.28,0.346202946,0.611780455,0.125135722,0.626913779,0.42
4/4/2018,0.101437187,0.28,0.353434324,0.612851406,0.121335505,0.626045993,0.43
4/5/2018,0.100810109,0.27,0.355904304,0.624631861,0.12432139,0.627099733,0.43
4/6/2018,0.098217853,0.28,0.344326079,0.609370817,0.124592834,0.61792599,0.42
4/7/2018,0.102284497,0.28,0.344326079,0.609370817,0.124592834,0.61792599,0.42
4/8/2018,0.103948483,0.28,0.344326079,0.609370817,0.124592834,0.61792599,0.42
4/9/2018,0.100207146,0.29,0.346852719,0.61231593,0.129207383,0.626355916,0.42
4/10/2018,0.101154798,0.29,0.357177307,0.615261044,0.131107492,0.63931073,0.43
4/11/2018,0.10313151,0.31,0.35536498,0.613386881,0.135722041,0.647430732,0.43
4/12/2018,0.116761437,0.29,0.360472784,0.625167336,0.127578719,0.648980351,0.43
4/13/2018,0.116860746,0.29,0.358063037,0.623828648,0.132736156,0.650963863,0.43
4/14/2018,0.118196909,0.29,0.358063037,0.623828648,0.132736156,0.650963863,0.43
4/15/2018,0.123271447,0.29,0.358063037,0.623828648,0.132736156,0.650963863,0.43
4/16/2018,0.119268881,0.30,0.361622416,0.624631861,0.133550489,0.643711647,0.43
4/17/2018,0.116951469,0.30,0.370574337,0.619812584,0.136536374,0.645571189,0.44
4/18/2018,0.1208192,0.30,0.371588446,0.634002677,0.149022801,0.657658216,0.44
4/19/2018,0.122756389,0.30,0.367487572,0.646586345,0.148751357,0.656542491,0.44
4/20/2018,0.130918989,0.29,0.360894481,0.656492637,0.146851249,0.657100353,0.43
4/21/2018,0.131655297,0.29,0.360894481,0.656492637,0.146851249,0.657100353,0.43
4/22/2018,0.130277103,0.29,0.360894481,0.656492637,0.146851249,0.657100353,0.43
4/23/2018,0.132177741,0.27,0.359637271,0.662382865,0.131107492,0.658711957,0.43
4/24/2018,0.143523852,0.28,0.350941407,0.665060241,0.134364821,0.65288539,0.42
4/25/2018,0.130917659,0.27,0.350682513,0.676037483,0.128935939,0.655054857,0.42
4/26/2018,0.137367124,0.27,0.35892583,0.666934404,0.128935939,0.655922643,0.43
4/27/2018,0.133009065,0.27,0.359006128,0.658099063,0.126764387,0.65536478,0.43
4/28/2018,0.138358302,0.27,0.359006128,0.658099063,0.126764387,0.65536478,0.43
4/29/2018,0.139403188,0.27,0.359006128,0.658099063,0.126764387,0.65536478,0.43
4/30/2018,0.136760909,0.27,0.355167054,0.652476573,0.124049946,0.658278064,0.43
5/1/2018,0.134962096,0.25,0.359787887,0.663186078,0.116720955,0.650096076,0.43
5/2/2018,0.136692386,0.25,0.357650656,0.659973226,0.123507058,0.654311039,0.42
5/3/2018,0.144209993,0.26,0.356736245,0.655153949,0.125407166,0.657410277,0.42
5/4/2018,0.143572097,0.26,0.365447903,0.654618474,0.127307275,0.66540631,0.43
5/5/2018,0.145901505,0.26,0.365447903,0.654618474,0.127307275,0.66540631,0.43
5/6/2018,0.142891881,0.26,0.365447903,0.654618474,0.127307275,0.66540631,0.43
5/7/2018,0.13872134,0.26,0.369434721,0.6562249,0.126764387,0.67166677,0.43
5/8/2018,0.136676112,0.26,0.369555921,0.661311914,0.126221498,0.661315316,0.43
5/9/2018,0.138013446,0.26,0.374792104,0.670682731,0.128121607,0.674208145,0.44
5/10/2018,0.133851056,0.27,0.379458112,0.66184739,0.134093377,0.675571809,0.45
5/11/2018,0.124934689,0.27,0.379308197,0.66184739,0.134093377,0.671480816,0.45
5/12/2018,0.125873011,0.27,0.379308197,0.66184739,0.134093377,0.671480816,0.45
5/13/2018,0.129115001,0.27,0.379308197,0.66184739,0.134093377,0.671480816,0.45
5/14/2018,0.129009174,0.27,0.379913496,0.668273092,0.131107492,0.673092419,0.45
5/15/2018,0.125954267,0.24,0.375632625,0.69103079,0.120792617,0.675261886,0.44
5/16/2018,0.123859306,0.24,0.37897972,0.695046854,0.123778502,0.676377611,0.45
5/17/2018,0.119796506,0.24,0.377844447,0.698795181,0.126764387,0.676377611,0.45
5/18/2018,0.122114952,0.24,0.37582698,0.687550201,0.126221498,0.675075931,0.44
5/19/2018,0.122058859,0.24,0.37582698,0.687550201,0.126221498,0.675075931,0.44
5/20/2018,0.125996746,0.24,0.37582698,0.687550201,0.126221498,0.675075931,0.44
5/21/2018,0.124601685,0.24,0.378674217,0.687014726,0.127850163,0.681026467,0.45
5/22/2018,0.119018904,0.24,0.377556837,0.687014726,0.129478827,0.680344635,0.45
5/23/2018,0.111856213,0.24,0.380963464,0.670414993,0.124864278,0.678547077,0.45
5/24/2018,0.112293114,0.25,0.380853751,0.664524766,0.132464712,0.6715428,0.45
5/25/2018,0.11070654,0.25,0.381529333,0.651137885,0.128664495,0.654001116,0.45
5/26/2018,0.108867467,0.25,0.381529333,0.651137885,0.128664495,0.654001116,0.45
5/27/2018,0.109050106,0.25,0.381529333,0.651137885,0.128664495,0.654001116,0.45
5/28/2018,0.105613062,0.25,0.381529333,0.651137885,0.128664495,0.654001116,0.45
5/29/2018,0.110594794,0.25,0.378857085,0.607496653,0.124049946,0.646872869,0.44
5/30/2018,0.109616949,0.25,0.383580488,0.627309237,0.128664495,0.656046613,0.45
5/31/2018,0.110914183,0.25,0.382122446,0.621954485,0.126492942,0.648794397,0.44
6/1/2018,0.11161394,0.24,0.390169972,0.641499331,0.126221498,0.641170272,0.45
6/2/2018,0.113123557,0.24,0.390169972,0.641499331,0.126221498,0.641170272,0.45
6/3/2018,0.114260208,0.24,0.390169972,0.641499331,0.126221498,0.641170272,0.45
6/4/2018,0.111214631,0.24,0.393908647,0.652744311,0.125950054,0.634599888,0.45
6/5/2018,0.112980137,0.25,0.3961606,0.647925033,0.128935939,0.639372714,0.45
6/6/2018,0.1132794,0.25,0.399845522,0.66291834,0.1330076,0.634475919,0.46
6/7/2018,0.113638456,0.25,0.395960503,0.65167336,0.136536374,0.642038059,0.46
6/8/2018,0.112849306,0.25,0.39670924,0.652744311,0.134364821,0.640736379,0.46
6/9/2018,0.111473779,0.25,0.39670924,0.652744311,0.134364821,0.640736379,0.46
6/10/2018,0.100433442,0.25,0.39670924,0.652744311,0.134364821,0.640736379,0.46
6/11/2018,0.102222781,0.25,0.397743449,0.658099063,0.140336591,0.64296783,0.46
6/12/2018,0.097419236,0.24,0.400889011,0.658099063,0.138707926,0.644579433,0.46
6/13/2018,0.093978788,0.25,0.40030882,0.663453815,0.141422367,0.646315007,0.46
6/14/2018,0.098795507,0.25,0.404994893,0.655153949,0.149022801,0.647864625,0.46
6/15/2018,0.095557673,0.22,0.40394349,0.649263722,0.127850163,0.636521416,0.46
6/16/2018,0.096942675,0.22,0.40394349,0.649263722,0.127850163,0.636521416,0.46
6/17/2018,0.096189492,0.22,0.40394349,0.649263722,0.127850163,0.636521416,0.46
6/18/2018,0.09967567,0.23,0.4039901,0.649799197,0.126764387,0.641418211,0.46
6/19/2018,0.100195454,0.22,0.40245246,0.640963855,0.123778502,0.6365834,0.46
6/20/2018,0.100293281,0.22,0.406462951,0.650334672,0.123507058,0.643711647,0.46
6/21/2018,0.099600491,0.22,0.401545964,0.642034806,0.124049946,0.639496684,0.45
6/22/2018,0.090038834,0.22,0.400102244,0.642838019,0.127578719,0.658340048,0.46
6/23/2018,0.091204941,0.22,0.400102244,0.642838019,0.127578719,0.658340048,0.46
